Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2024;05;08083000;309;s;s2
2024;05;08083000;310;s;s4
2024;05;08083000;319;374979,150;280328,90
2024;05;08083000;322;s;s2
2024;05;08083000;331;459781,000;325920,00
2024;05;08083000;410;s;s2
2024;05;08083000;412;s;s3
2024;05;08083000;413;86805,000;79454,15
2024;05;08083000;417;s;s2
2024;05;08083000;423;319473,800;188323,17
2024;05;08083000;426;310049,200;356745,54
2024;05;08083000;427;s;s3
2024;05;08083000;429;s;s3
2024;05;08083000;438;509829,600;454614,97
2024;05;08083000;442;s;s2
2024;05;08083000;444;8987543,800;5753991,21
2024;05;08083000;999;1119609,800;1010615,01
2024;05;08084000;203;s;s1
2024;05;08094000;221;73872,000;25859,20
2024;05;08105000;203;91200,000;112030,15
2024;05;08105000;204;s;s3
2024;05;08105000;225;s;s3
2024;05;08105000;405;s;s3
2024;05;08105000;410;s;s4
2024;05;08105000;417;257800,000;262076,06
2024;05;08105000;423;s;s3
2024;05;08105000;426;s;s3
2024;05;08105000;438;s;s3
2024;05;08105000;999;404832,000;506167,47
2024;05;08107000;328;s;s1
2024;05;08107000;331;s;s1
2024;05;08109090;203;s;s3
2024;05;08109090;204;s;s2
2024;05;08109090;212;s;s5
2024;05;08109090;225;s;s2
2024;05;08109090;410;s;s2
2024;05;08109090;423;s;s3
2024;05;08109090;426;s;s4
2024;05;08109090;444;s;s3
2024;05;08109090;454;s;s2
2024;05;08109090;999;1383735,000;1149350,75
2024;05;08111000;203;s;s3
2024;05;08111000;212;s;s3
2024;05;08111000;221;s;s1
2024;05;08111000;999;110941,600;139515,20
2024;05;08119000;204;s;s2
2024;05;08119000;212;s;s3
2024;05;08119000;221;s;s2
2024;05;08119000;438;s;s4
2024;05;08119000;999;210486,400;305738,56
2024;05;08132010;113;s;s3
2024;05;08132010;203;148500,000;187467,86
2024;05;08132010;208;914120,000;910204,00
2024;05;08132010;212;s;s4
2024;05;08132010;322;s;s2
2024;05;08132010;329;s;s2
2024;05;08132010;410;s;s2
2024;05;08132010;444;s;s1
2024;05;08132010;999;243350,000;245894,58
2024;05;08132020;113;s;s2
2024;05;08132020;159;s;s3
2024;05;08132020;203;696460,000;1571372,34
2024;05;08132020;204;s;s3
2024;05;08132020;205;s;s3
2024;05;08132020;217;s;s1
2024;05;08132020;218;s;s3
2024;05;08132020;225;s;s3
2024;05;08132020;226;s;s3
2024;05;08132020;322;s;s2
2024;05;08132020;329;s;s2
2024;05;08132020;331;s;s3
2024;05;08132020;410;313460,000;732501,00
2024;05;08132020;417;s;s3
2024;05;08132020;439;s;s3
2024;05;08132020;444;150700,000;306954,42
2024;05;08132020;445;s;s3
2024;05;08132020;999;227350,000;539354,00
2024;05;08133000;212;s;s4
2024;05;08135000;225;s;s2
2024;05;09012100;208;s;s3
2024;05;09012100;221;s;s3
2024;05;09012100;225;s;s3
2024;05;09012100;999;23238,130;244106,22
2024;05;09012200;208;s;s2
2024;05;09012200;221;s;s1
2024;05;09021000;202;s;s1
2024;05;09021000;221;s;s2
2024;05;09021000;222;s;s2
2024;05;09021000;999;830,050;20501,21
2024;05;09022000;202;s;s1
2024;05;09022000;203;s;s2
2024;05;09022000;208;s;s3
2024;05;09022000;212;s;s3
2024;05;09022000;221;s;s1
2024;05;09022000;438;s;s3
2024;05;09022000;999;101560,000;154860,00
2024;05;09023000;202;s;s1
2024;05;09023000;208;s;s3
2024;05;09023000;221;s;s2
2024;05;09023000;222;s;s1
2024;05;09023000;225;s;s1
2024;05;09023000;999;14806,520;68107,60
2024;05;09024000;202;s;s3
2024;05;09024000;203;s;s2
2024;05;09024000;208;s;s5
2024;05;09024000;212;3804835,000;4606010,80
2024;05;09024000;221;s;s1
2024;05;09024000;222;s;s3
2024;05;09024000;225;s;s2
2024;05;09024000;326;s;s3
2024;05;09024000;337;s;s3
2024;05;09024000;410;s;s3
2024;05;09024000;423;s;s2
2024;05;09024000;424;70800,000;109380,00
2024;05;09024000;426;s;s4
2024;05;09024000;430;s;s3
2024;05;09024000;438;s;s4
2024;05;09024000;444;s;s3
2024;05;09024000;504;s;s2
2024;05;09024000;999;1882092,600;1742942,16
2024;05;09030010;203;s;s4
2024;05;09030090;204;s;s3
2024;05;09030090;208;265511,700;670956,80
2024;05;09030090;212;132283,000;462793,77
2024;05;09030090;218;s;s3
2024;05;09030090;222;s;s2
2024;05;09030090;226;s;s3
2024;05;09030090;309;s;s1
2024;05;09030090;313;s;s2
2024;05;09030090;325;66062,000;168015,80
2024;05;09030090;334;s;s5
2024;05;09030090;410;134255,000;384293,57
2024;05;09030090;412;s;s3
2024;05;09030090;424;s;s2
2024;05;09030090;429;s;s3
2024;05;09030090;430;s;s2
2024;05;09030090;438;102208,340;310057,48
2024;05;09030090;451;s;s3
2024;05;09030090;999;869292,000;2285247,12
2024;05;09041200;208;s;s1
2024;05;09041200;221;s;s1
2024;05;09041200;225;s;s1
2024;05;09041200;999;108,030;4949,54
2024;05;09042200;202;s;s1
2024;05;09042200;208;s;s1
2024;05;09042200;212;s;s1
2024;05;09042200;221;s;s1
2024;05;09042200;410;s;s3
2024;05;09042200;999;6822,100;48830,44
2024;05;09062000;221;s;s1
2024;05;09081200;208;s;s1
2024;05;09092100;159;s;s2
2024;05;09092100;203;219000,000;184974,40
2024;05;09092100;208;s;s1
2024;05;09092100;218;s;s2
2024;05;09092100;226;s;s2
2024;05;09092100;307;234460,000;108205,60
2024;05;09092100;999;126110,000;57414,45
2024;05;09092200;203;s;s2
2024;05;09092200;208;s;s1
2024;05;09093200;208;s;s1
2024;05;09093200;221;s;s1
2024;05;09102000;221;s;s1
2024;05;09109100;410;s;s2
2024;05;09109900;203;s;s2
2024;05;10011100;225;s;s3
2024;05;10019100;204;s;s1
2024;05;10019100;221;s;s1
2024;05;10019100;225;s;s1
2024;05;10019900;202;s;s4
2024;05;10019900;203;391589430,000;109162272,50
2024;05;10019900;204;s;s3
2024;05;10019900;205;s;s7
2024;05;10019900;209;s;s6
2024;05;10019900;210;s;s7
2024;05;10019900;222;s;s6
2024;05;10019900;223;s;s5
2024;05;10019900;999;114835880,000;28026685,00
